Probability,Class
0.0,0.0
0.0,0.0
0.3,0.0
0.1463963963963964,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.02972972972972973,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.9466666666666667,1.0
0.8,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8797385620915031,1.0
1.0,1.0
1.0,1.0
0.6297297297297297,1.0
1.0,1.0
0.9,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1963963963963964,0.0
0.9,1.0
0.0,0.0
0.27999999999999997,0.0
0.0,0.0
0.0,0.0
0.18,0.0
0.0,0.0
0.016666666666666666,0.0
0.3,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.08735632183908046,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.8522913867741455,1.0
1.0,1.0
0.6,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.09639639639639638,0.0
0.0,0.0
0.016666666666666666,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.016666666666666666,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.016666666666666666,0.0
0.1,0.0
0.0,0.0
0.8,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.016666666666666666,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.8896825396825397,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.27999999999999997,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.5666666666666667,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.8749678249678251,1.0
1.0,1.0
0.0,0.0
0.7,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
0.8416344916344917,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
1.0,1.0
0.2,0.0
1.0,1.0
1.0,1.0
0.07972972972972973,0.0
0.7,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.1130718954248366,0.0
0.0,0.0
0.08735632183908046,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.18,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.8896825396825397,1.0
0.8,1.0
0.7130718954248365,1.0
0.11462904911180774,0.0
0.0,0.0
0.0,0.0
0.7952380952380953,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
0.0,0.0
0.02972972972972973,0.0
0.1130718954248366,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.016666666666666666,0.0
0.016666666666666666,0.0
0.8,1.0
0.3,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.7166666666666667,1.0
0.0,0.0
0.016666666666666666,0.0
1.0,1.0
0.057053291536050155,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.6,1.0
0.1,0.0
0.8,1.0
0.0,0.0
0.6952380952380952,1.0
1.0,1.0
0.0,0.0
0.13777777777777778,0.0
0.1,0.0
0.0,0.0
0.016666666666666666,0.0
0.8,1.0
0.0,0.0
1.0,1.0
0.11666666666666667,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.18432601880877741,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
0.16666666666666666,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.4,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
0.8,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.8,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.07972972972972973,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.2,0.0
0.8,1.0
0.9,1.0
0.2,0.0
0.1,0.0
0.2,0.0
0.11666666666666667,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.09639639639639638,0.0
1.0,1.0
0.1,0.0
0.7,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.10727272727272727,0.0
0.8,1.0
1.0,1.0
0.8,1.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.016666666666666666,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9166666666666666,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.3,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.7,1.0
0.1,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.016666666666666666,0.0
0.1,0.0
1.0,1.0
0.7,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.02727272727272727,0.0
0.9,1.0
1.0,1.0
0.24455329153605015,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.2130718954248366,0.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.4,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.8396825396825397,1.0
0.8,1.0
1.0,1.0
1.0,1.0
0.03529411764705882,0.0
0.0,0.0
0.1,0.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.2,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.9,1.0
0.9,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.3,0.0
0.0,0.0
0.7352941176470588,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1463963963963964,0.0
0.9,1.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.9,1.0
0.3,0.0
1.0,1.0
0.8897297297297296,1.0
0.9396825396825397,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.9,1.0
0.0,0.0
0.7522913867741454,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9297297297297298,1.0
0.02727272727272727,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.7297297297297297,1.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.057053291536050155,0.0
0.7,1.0
0.0,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.0,0.0
0.02972972972972973,0.0
0.8,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1463963963963964,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8130718954248366,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.18,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.016666666666666666,0.0
0.5,0.0
0.0,0.0
0.6,1.0
0.0,0.0
0.016666666666666666,0.0
0.1463963963963964,0.0
0.7,1.0
0.1,0.0
0.0,0.0
0.3,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.7,1.0
0.8,1.0
1.0,1.0
0.1463963963963964,0.0
0.9,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.18735632183908044,0.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.057053291536050155,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.016666666666666666,0.0
0.02972972972972973,0.0
0.1,0.0
0.3,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.07972972972972973,0.0
1.0,1.0
0.9,1.0
0.3,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.7963963963963965,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.12972972972972974,0.0
