Probability,Class
1.0,1.0
0.030122448979591838,0.0
0.1,0.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.10612244897959185,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8923076923076924,1.0
0.0,0.0
1.0,1.0
0.8,1.0
1.0,1.0
0.9,1.0
0.2,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.4,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8,1.0
0.1,0.0
0.9,1.0
0.0,0.0
0.02222222222222222,0.0
0.1,0.0
1.0,1.0
0.13012244897959185,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.9,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.8123076923076923,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.4,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.8123076923076923,1.0
1.0,1.0
0.0,0.0
0.96,1.0
1.0,1.0
1.0,1.0
0.02,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9933333333333334,1.0
1.0,1.0
0.8,1.0
0.9923076923076923,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.7994557823129252,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.05,0.0
0.2,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.5,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.7,1.0
1.0,1.0
0.0,0.0
0.96,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.86,1.0
0.9933333333333334,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03,0.0
0.8,1.0
0.9,1.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.03,0.0
0.1,0.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.6,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.2,0.0
1.0,1.0
0.26,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.7301224489795919,1.0
0.0,0.0
0.0,0.0
0.8,1.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
0.23012244897959183,0.0
0.0,0.0
1.0,1.0
0.8,1.0
0.13,0.0
1.0,1.0
1.0,1.0
0.3,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.06,0.0
0.8,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.05,0.0
0.7,1.0
0.1,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.006122448979591836,0.0
1.0,1.0
0.03,0.0
0.924,1.0
0.9,1.0
0.0,0.0
0.96,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.23012244897959183,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9933333333333334,1.0
0.006122448979591836,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9199999999999999,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.024,0.0
0.2,0.0
1.0,1.0
0.05,0.0
0.7,1.0
0.86,1.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.6,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.2,0.0
0.15333333333333332,0.0
0.13012244897959185,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.16,0.0
0.0,0.0
0.9,1.0
0.7923076923076924,1.0
0.0,0.0
1.0,1.0
0.23012244897959183,0.0
0.0,0.0
0.8,1.0
0.0,0.0
0.12,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.0,0.0
0.6,1.0
0.10612244897959185,0.0
0.8,1.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.19230769230769232,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.1,0.0
0.9,1.0
0.03,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.006122448979591836,0.0
0.02222222222222222,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.5,0.0
0.16,0.0
1.0,1.0
0.6333333333333333,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.8,1.0
0.8,1.0
1.0,1.0
0.02,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.03,0.0
0.06,0.0
1.0,1.0
0.9,1.0
0.0,0.0
0.03,0.0
1.0,1.0
0.9199999999999999,1.0
0.43,0.0
1.0,1.0
0.2,0.0
1.0,1.0
0.15555555555555556,0.0
1.0,1.0
0.1,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.12,0.0
1.0,1.0
0.2,0.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.12,0.0
0.03,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8,1.0
1.0,1.0
0.7,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.05,0.0
0.0,0.0
0.2,0.0
0.3,0.0
0.03333333333333333,0.0
1.0,1.0
1.0,1.0
0.06,0.0
0.10612244897959185,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.8,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.7,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.75,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.26,0.0
0.03333333333333333,0.0
1.0,1.0
0.8256410256410256,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.96,1.0
0.0,0.0
0.7,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.05,0.0
1.0,1.0
0.15,0.0
1.0,1.0
0.7,1.0
0.0,0.0
0.1,0.0
0.6,1.0
0.0,0.0
1.0,1.0
0.12,0.0
1.0,1.0
0.06,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.0
0.0,0.0
0.06,0.0
0.0,0.0
0.0,0.0
0.9,1.0
0.0,0.0
0.8,1.0
1.0,1.0
0.1,0.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
0.12222222222222223,0.0
1.0,1.0
0.0,0.0
0.8555555555555555,1.0
1.0,1.0
0.8,1.0
0.19945578231292518,0.0
0.95,1.0
0.9,1.0
0.23012244897959183,0.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.05,0.0
1.0,1.0
0.8,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8,1.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.006122448979591836,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.7,1.0
0.6,1.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.02,0.0
0.9,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.3,0.0
0.0,0.0
0.86,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.05222222222222221,0.0
0.9533333333333334,1.0
0.12,0.0
1.0,1.0
0.06666666666666667,0.0
0.7,1.0
0.0,0.0
1.0,1.0
0.02222222222222222,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1522222222222222,0.0
1.0,1.0
0.9,1.0
1.0,1.0
0.2,0.0
0.030122448979591838,0.0
0.2,0.0
1.0,1.0
0.1,0.0
0.15333333333333332,0.0
0.3,0.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.10612244897959185,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.6,1.0
0.0,0.0
0.07555555555555556,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.27999999999999997,0.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.96,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
0.03333333333333333,0.0
1.0,1.0
0.024,0.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.8123076923076923,1.0
0.0,0.0
0.5,0.0
0.05,0.0
1.0,1.0
0.96,1.0
0.0,0.0
1.0,1.0
0.006122448979591836,0.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
