Probability,Class
0.9968085106382979,1.0
1.0,1.0
1.0,1.0
0.2547945205479452,0.0
1.0,1.0
0.0547945205479452,0.0
0.0,0.0
1.0,1.0
0.9968085106382979,1.0
0.0,0.0
1.0,1.0
0.0547945205479452,0.0
0.4,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9968085106382979,1.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9968085106382979,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9547945205479452,1.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9410014170996692,1.0
0.9,1.0
0.9547945205479452,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.06908023483365948,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.6,1.0
1.0,1.0
0.0,0.0
0.1547945205479452,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.8547945205479452,1.0
0.19160770736113203,0.0
0.6,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.2,0.0
0.1,0.0
0.0,0.0
0.9,1.0
0.0,0.0
0.6,1.0
0.1547945205479452,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9110942249240122,1.0
0.0,0.0
0.1547945205479452,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.9,1.0
0.2968085106382979,0.0
0.0547945205479452,0.0
0.8,1.0
0.7,1.0
0.0,0.0
0.0,0.0
0.2862068965517241,0.0
0.0,0.0
0.9968085106382979,1.0
0.1,0.0
1.0,1.0
0.9625,1.0
1.0,1.0
0.0,0.0
0.3,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.8,1.0
0.0,0.0
0.9410014170996692,1.0
0.4,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0547945205479452,0.0
1.0,1.0
0.0,0.0
0.9968085106382979,1.0
0.0,0.0
0.9,1.0
0.3,0.0
0.0,0.0
0.9,1.0
0.9,1.0
0.5,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.3,0.0
0.2,0.0
0.1,0.0
0.8,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.725,1.0
0.9968085106382979,1.0
1.0,1.0
1.0,1.0
0.9410014170996692,1.0
1.0,1.0
1.0,1.0
0.036813186813186814,0.0
0.7,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.3,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.9862068965517242,1.0
0.014285714285714285,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.6,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.6,1.0
0.3,0.0
1.0,1.0
0.9968085106382979,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.08620689655172413,0.0
1.0,1.0
0.7862068965517242,1.0
0.9968085106382979,1.0
0.1,0.0
0.0,0.0
0.3,0.0
0.3,0.0
1.0,1.0
1.0,1.0
0.1547945205479452,0.0
1.0,1.0
0.9968085106382979,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9968085106382979,1.0
1.0,1.0
0.1,0.0
0.1,0.0
0.0,0.0
0.9410014170996692,1.0
1.0,1.0
0.7,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9410014170996692,1.0
0.0547945205479452,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.8547945205479452,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1547945205479452,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.2,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.3,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.3,0.0
1.0,1.0
1.0,1.0
0.4,0.0
0.1,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0547945205479452,0.0
0.18620689655172412,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.7,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9968085106382979,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9968085106382979,1.0
0.1,0.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.025,0.0
0.9968085106382979,1.0
0.9,1.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.3,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
